parameters,simulationID,total,total_traced,total_not_traced,handled,handled_no_sla,dropped,avg_queue_time,avg_call_time,avg_drop_time,no_sla_ratio,drop_ratio
24-0.5-480-30-10-03-10-15-05,18,242,238,4,238,0,0,0.0,9.899159663865547,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,19,215,210,5,210,0,0,0.0,10.17142857142857,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,20,264,260,4,260,0,0,0.0,10.092307692307692,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,21,227,223,4,223,0,0,0.0,10.085201793721973,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,22,246,240,6,240,0,0,0.0,9.929166666666667,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,23,236,230,6,230,0,0,0.0,10.26086956521739,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,24,239,235,4,235,0,0,0.0,9.646808510638298,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,25,243,238,5,238,0,0,0.0,10.373949579831933,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,26,228,222,6,222,0,0,0.0,9.981981981981981,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,27,216,213,3,213,0,0,0.0,9.633802816901408,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,28,244,239,5,239,0,0,0.0,9.518828451882845,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,29,242,239,3,239,0,0,0.0,9.907949790794978,,0.0,0.0
24-0.5-480-30-10-03-10-15-05,30,245,240,5,240,0,0,0.0,10.1875,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,1,241,236,5,236,0,0,0.0,9.864406779661017,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,2,228,222,6,222,0,0,0.0,9.981981981981981,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,3,240,236,4,236,0,0,0.0,10.029661016949152,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,4,242,238,4,238,0,0,0.0,10.042016806722689,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,5,255,251,4,251,0,0,0.0,9.828685258964143,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,6,221,218,3,218,0,0,0.0,9.899082568807339,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,7,247,243,4,243,0,0,0.0,9.91769547325103,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,8,249,243,6,243,0,0,0.0,10.160493827160494,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,9,242,239,3,239,0,0,0.0,10.01255230125523,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,10,226,218,8,218,0,0,0.0,10.022935779816514,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,11,240,233,7,233,0,0,0.0,9.849785407725323,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,12,245,242,3,242,0,0,0.0,9.74793388429752,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,13,241,237,4,237,0,0,0.0,9.949367088607595,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,14,232,229,3,229,0,0,0.0,9.982532751091703,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,15,224,219,5,219,0,0,0.0,9.876712328767123,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,16,236,227,9,227,0,0,0.0,10.286343612334802,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,17,242,239,3,239,0,0,0.0,10.280334728033473,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,18,233,231,2,231,0,0,0.0,9.774891774891774,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,19,243,239,4,239,0,0,0.0,9.836820083682008,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,20,229,223,6,223,0,0,0.0,9.762331838565023,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,21,237,230,7,230,0,0,0.0,10.034782608695652,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,22,222,216,6,216,0,0,0.0,9.87037037037037,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,23,240,234,6,234,0,0,0.0,10.094017094017094,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,24,256,253,3,253,0,0,0.0,10.08300395256917,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,25,226,221,5,221,0,0,0.0,9.868778280542987,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,26,225,221,4,221,0,0,0.0,9.895927601809955,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,27,219,216,3,216,0,0,0.0,9.939814814814815,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,28,227,223,4,223,0,0,0.0,9.766816143497758,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,29,237,231,6,231,0,0,0.0,9.969696969696969,,0.0,0.0
27-0.5-480-30-10-03-10-15-05,30,252,248,4,248,0,0,0.0,10.040322580645162,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,1,223,219,4,219,0,0,0.0,9.867579908675799,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,2,243,237,6,237,0,0,0.0,10.324894514767932,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,3,227,220,7,220,0,0,0.0,10.00909090909091,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,4,223,220,3,220,0,0,0.0,10.031818181818181,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,5,233,231,2,231,0,0,0.0,10.229437229437229,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,6,232,227,5,227,0,0,0.0,10.334801762114537,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,7,239,234,5,234,0,0,0.0,9.854700854700855,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,8,226,220,6,220,0,0,0.0,9.886363636363637,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,9,236,235,1,235,0,0,0.0,9.821276595744681,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,10,255,251,4,251,0,0,0.0,9.569721115537849,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,11,239,234,5,234,0,0,0.0,9.987179487179487,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,12,248,243,5,243,0,0,0.0,9.983539094650206,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,13,225,217,8,217,0,0,0.0,10.387096774193548,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,14,211,205,6,205,0,0,0.0,9.71219512195122,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,15,241,237,4,237,0,0,0.0,9.691983122362869,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,16,235,230,5,230,0,0,0.0,10.1,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,17,239,236,3,236,0,0,0.0,9.923728813559322,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,18,238,235,3,235,0,0,0.0,10.34468085106383,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,19,243,240,3,240,0,0,0.0,9.5,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,20,259,249,10,249,0,0,0.0,10.012048192771084,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,21,227,222,5,222,0,0,0.0,9.981981981981981,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,22,226,223,3,223,0,0,0.0,9.838565022421525,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,23,240,233,7,233,0,0,0.0,9.982832618025752,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,24,246,244,2,244,0,0,0.0,9.954918032786885,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,25,253,246,7,246,0,0,0.0,9.90650406504065,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,26,228,226,2,226,0,0,0.0,9.938053097345133,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,27,247,242,5,242,0,0,0.0,10.020661157024794,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,28,256,254,2,254,0,0,0.0,9.84251968503937,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,29,221,215,6,215,0,0,0.0,10.2,,0.0,0.0
30-0.5-480-30-10-03-10-15-05,30,268,262,6,262,0,0,0.0,9.977099236641221,,0.0,0.0
03-01-480-30-10-03-10-15-05,1,466,447,19,143,131,304,13.715555555555556,9.86013986013986,12.733552631578947,0.916083916083916,0.680089485458613
03-01-480-30-10-03-10-15-05,2,490,470,20,147,142,323,13.632135306553911,9.63265306122449,12.693498452012383,0.9659863945578231,0.6872340425531915
03-01-480-30-10-03-10-15-05,3,459,439,20,139,128,300,13.891402714932127,10.086330935251798,13.316666666666666,0.920863309352518,0.683371298405467
03-01-480-30-10-03-10-15-05,4,483,464,19,138,131,326,13.84796573875803,10.297101449275363,12.776073619631902,0.9492753623188406,0.7025862068965517
03-01-480-30-10-03-10-15-05,5,513,481,32,137,134,344,13.847107438016529,10.306569343065693,12.80232558139535,0.9781021897810219,0.7151767151767152
03-01-480-30-10-03-10-15-05,6,504,480,24,143,138,337,14.091097308488612,9.79020979020979,13.1513353115727,0.965034965034965,0.7020833333333333
03-01-480-30-10-03-10-15-05,7,455,429,26,140,132,289,13.550925925925926,10.2,12.647058823529411,0.9428571428571428,0.6736596736596736
03-01-480-30-10-03-10-15-05,8,465,445,20,137,130,308,13.772321428571429,10.27007299270073,13.087662337662337,0.948905109489051,0.6921348314606741
03-01-480-30-10-03-10-15-05,9,487,457,30,146,141,311,14.019565217391305,9.657534246575343,13.241157556270096,0.9657534246575342,0.6805251641137856
03-01-480-30-10-03-10-15-05,10,480,460,20,140,131,320,13.68682505399568,10.157142857142857,13.05,0.9357142857142857,0.6956521739130435
03-01-480-30-10-03-10-15-05,11,486,466,20,154,141,312,13.884861407249467,9.2987012987013,12.974358974358974,0.9155844155844156,0.6695278969957081
03-01-480-30-10-03-10-15-05,12,490,470,20,140,135,330,13.805496828752643,10.157142857142857,13.103030303030303,0.9642857142857143,0.7021276595744681
03-01-480-30-10-03-10-15-05,13,482,463,19,144,141,319,13.843347639484978,9.930555555555555,12.689655172413794,0.9791666666666666,0.6889848812095032
03-01-480-30-10-03-10-15-05,14,454,435,19,145,138,290,13.648401826484019,9.689655172413794,12.593103448275862,0.9517241379310345,0.6666666666666666
03-01-480-30-10-03-10-15-05,15,448,428,20,144,141,284,13.635730858468678,9.784722222222221,12.630281690140846,0.9791666666666666,0.6635514018691588
03-01-480-30-10-03-10-15-05,16,451,435,16,138,129,297,13.650684931506849,10.22463768115942,12.858585858585858,0.9347826086956522,0.6827586206896552
03-01-480-30-10-03-10-15-05,17,495,476,19,142,139,334,14.110647181628392,9.97887323943662,13.104790419161677,0.9788732394366197,0.7016806722689075
03-01-480-30-10-03-10-15-05,18,462,437,25,144,138,293,13.965909090909092,9.895833333333334,12.914675767918089,0.9583333333333334,0.6704805491990846
03-01-480-30-10-03-10-15-05,19,488,470,18,144,141,326,13.980972515856237,9.875,12.904907975460123,0.9791666666666666,0.6936170212765957
03-01-480-30-10-03-10-15-05,20,462,440,22,143,137,297,13.869074492099323,9.86013986013986,12.875420875420875,0.958041958041958,0.675
03-01-480-30-10-03-10-15-05,21,503,480,23,144,139,336,13.407867494824016,9.722222222222221,12.568452380952381,0.9652777777777778,0.7
03-01-480-30-10-03-10-15-05,22,468,450,18,141,138,309,14.154525386313466,10.049645390070921,13.055016181229773,0.9787234042553191,0.6866666666666666
03-01-480-30-10-03-10-15-05,23,460,438,22,143,136,295,13.365079365079366,9.874125874125873,12.589830508474575,0.951048951048951,0.6735159817351598
03-01-480-30-10-03-10-15-05,24,499,477,22,141,137,336,13.708333333333334,10.099290780141844,12.824404761904763,0.9716312056737588,0.7044025157232704
03-01-480-30-10-03-10-15-05,25,508,490,18,138,137,352,14.33265720081136,10.253623188405797,13.372159090909092,0.9927536231884058,0.7183673469387755
03-01-480-30-10-03-10-15-05,26,472,445,27,145,139,300,14.044642857142858,9.786206896551723,13.063333333333333,0.9586206896551724,0.6741573033707865
03-01-480-30-10-03-10-15-05,27,475,447,28,135,129,312,13.346666666666666,10.503703703703703,12.432692307692308,0.9555555555555556,0.697986577181208
03-01-480-30-10-03-10-15-05,28,499,479,20,138,134,341,14.04149377593361,10.253623188405797,13.117302052785924,0.9710144927536232,0.7118997912317327
03-01-480-30-10-03-10-15-05,29,433,412,21,142,133,270,13.946987951807229,9.943661971830986,12.892592592592592,0.9366197183098591,0.6553398058252428
03-01-480-30-10-03-10-15-05,30,472,452,20,144,137,308,13.248351648351647,9.743055555555555,12.311688311688311,0.9513888888888888,0.6814159292035398
06-01-480-30-10-03-10-15-05,1,468,448,20,278,196,170,11.77092511013216,10.161870503597122,11.023529411764706,0.7050359712230215,0.3794642857142857
06-01-480-30-10-03-10-15-05,2,449,428,21,271,210,157,11.428571428571429,10.420664206642066,9.78343949044586,0.7749077490774908,0.36682242990654207
06-01-480-30-10-03-10-15-05,3,484,462,22,277,222,185,11.878205128205128,10.169675090252708,10.994594594594595,0.8014440433212996,0.4004329004329004
06-01-480-30-10-03-10-15-05,4,497,475,22,273,227,202,12.424116424116423,10.307692307692308,11.242574257425742,0.8315018315018315,0.42526315789473684
06-01-480-30-10-03-10-15-05,5,493,471,22,279,207,192,11.40670859538784,10.078853046594983,10.447916666666666,0.7419354838709677,0.40764331210191085
06-01-480-30-10-03-10-15-05,6,494,471,23,286,226,185,12.064989517819706,9.916083916083917,10.864864864864865,0.7902097902097902,0.39278131634819535
06-01-480-30-10-03-10-15-05,7,472,450,22,289,201,161,11.432017543859649,9.71280276816609,10.819875776397515,0.6955017301038062,0.35777777777777775
06-01-480-30-10-03-10-15-05,8,473,459,14,278,213,181,11.89247311827957,10.18705035971223,11.099447513812155,0.7661870503597122,0.39433551198257083
06-01-480-30-10-03-10-15-05,9,506,489,17,286,217,203,11.57979797979798,9.94055944055944,10.714285714285714,0.7587412587412588,0.41513292433537835
06-01-480-30-10-03-10-15-05,10,539,505,34,292,228,213,11.620352250489237,9.75,10.821596244131456,0.7808219178082192,0.42178217821782177
06-01-480-30-10-03-10-15-05,11,465,453,12,285,184,168,11.145969498910675,9.912280701754385,10.672619047619047,0.6456140350877193,0.3708609271523179
06-01-480-30-10-03-10-15-05,12,448,433,15,285,204,148,11.200455580865604,9.891228070175439,10.263513513513514,0.7157894736842105,0.3418013856812933
06-01-480-30-10-03-10-15-05,13,466,453,13,282,190,171,11.257080610021786,10.0177304964539,10.614035087719298,0.6737588652482269,0.37748344370860926
06-01-480-30-10-03-10-15-05,14,515,499,16,285,206,214,12.233663366336634,9.926315789473684,11.462616822429906,0.7228070175438597,0.4288577154308617
06-01-480-30-10-03-10-15-05,15,475,460,15,280,220,180,12.126609442060087,10.028571428571428,11.36111111111111,0.7857142857142857,0.391304347826087
06-01-480-30-10-03-10-15-05,16,471,456,15,277,215,179,11.545454545454545,10.209386281588447,10.603351955307263,0.776173285198556,0.3925438596491228
06-01-480-30-10-03-10-15-05,17,466,448,18,290,231,158,11.865638766519824,9.786206896551723,10.930379746835444,0.7965517241379311,0.35267857142857145
06-01-480-30-10-03-10-15-05,18,472,453,19,289,209,164,11.472766884531591,9.71280276816609,10.335365853658537,0.7231833910034602,0.3620309050772627
06-01-480-30-10-03-10-15-05,19,452,441,11,277,201,164,11.272930648769576,10.140794223826715,10.707317073170731,0.7256317689530686,0.37188208616780044
06-01-480-30-10-03-10-15-05,20,478,456,22,290,213,166,11.837662337662337,9.806896551724138,11.180722891566266,0.7344827586206897,0.36403508771929827
06-01-480-30-10-03-10-15-05,21,455,441,14,289,192,152,11.082774049217003,9.716262975778546,10.427631578947368,0.6643598615916955,0.34467120181405897
06-01-480-30-10-03-10-15-05,22,468,451,17,277,220,174,12.083150984682714,10.220216606498195,11.091954022988507,0.7942238267148014,0.3858093126385809
06-01-480-30-10-03-10-15-05,23,481,453,28,280,210,173,11.542483660130719,10.057142857142857,10.375722543352602,0.75,0.3818984547461369
06-01-480-30-10-03-10-15-05,24,479,451,28,281,234,170,12.078774617067834,10.02846975088968,10.735294117647058,0.8327402135231317,0.376940133037694
06-01-480-30-10-03-10-15-05,25,470,457,13,286,227,171,12.114470842332613,9.856643356643357,11.222222222222221,0.7937062937062938,0.3741794310722101
06-01-480-30-10-03-10-15-05,26,506,487,19,287,232,200,12.04868154158215,9.797909407665506,11.16,0.8083623693379791,0.4106776180698152
06-01-480-30-10-03-10-15-05,27,454,440,14,280,178,160,10.57847533632287,10.1,10.11875,0.6357142857142857,0.36363636363636365
06-01-480-30-10-03-10-15-05,28,505,478,27,284,251,194,12.008264462809917,9.92605633802817,10.742268041237113,0.8838028169014085,0.40585774058577406
06-01-480-30-10-03-10-15-05,29,482,459,23,283,210,176,11.408602150537634,9.985865724381625,10.539772727272727,0.7420494699646644,0.38344226579520696
06-01-480-30-10-03-10-15-05,30,454,440,14,295,211,145,11.161434977578475,9.633898305084745,10.055172413793104,0.7152542372881356,0.32954545454545453
09-01-480-30-10-03-10-15-05,1,457,441,16,415,48,26,5.222222222222222,9.898795180722892,6.346153846153846,0.11566265060240964,0.05895691609977324
09-01-480-30-10-03-10-15-05,2,522,502,20,422,126,80,8.007827788649706,9.914691943127963,8.925,0.2985781990521327,0.1593625498007968
09-01-480-30-10-03-10-15-05,3,490,474,16,413,99,61,8.01656314699793,10.167070217917676,9.131147540983607,0.2397094430992736,0.12869198312236288
09-01-480-30-10-03-10-15-05,4,468,461,7,413,93,48,6.6581196581196584,9.854721549636803,8.416666666666666,0.22518159806295399,0.10412147505422993
09-01-480-30-10-03-10-15-05,5,481,464,17,426,46,38,5.289640591966173,9.77699530516432,7.657894736842105,0.107981220657277,0.08189655172413793
09-01-480-30-10-03-10-15-05,6,495,480,15,420,117,60,8.044989775051125,9.93095238095238,8.283333333333333,0.2785714285714286,0.125
09-01-480-30-10-03-10-15-05,7,480,468,12,424,76,44,7.035639412997903,9.86320754716981,8.159090909090908,0.1792452830188679,0.09401709401709402
09-01-480-30-10-03-10-15-05,8,463,444,19,423,33,21,4.735099337748345,9.687943262411348,7.571428571428571,0.07801418439716312,0.0472972972972973
09-01-480-30-10-03-10-15-05,9,491,480,11,422,99,58,7.703476482617587,9.898104265402843,8.568965517241379,0.23459715639810427,0.12083333333333333
09-01-480-30-10-03-10-15-05,10,502,474,28,415,70,59,7.229813664596273,10.048192771084338,7.694915254237288,0.1686746987951807,0.12447257383966245
09-01-480-30-10-03-10-15-05,11,450,437,13,396,66,41,6.452914798206278,10.11111111111111,8.21951219512195,0.16666666666666666,0.09382151029748284
09-01-480-30-10-03-10-15-05,12,496,473,23,427,48,46,6.535269709543568,9.92271662763466,6.695652173913044,0.11241217798594848,0.09725158562367865
09-01-480-30-10-03-10-15-05,13,468,463,5,410,70,53,6.935897435897436,10.017073170731708,7.566037735849057,0.17073170731707318,0.11447084233261338
09-01-480-30-10-03-10-15-05,14,483,456,27,415,52,41,5.823655913978494,10.142168674698794,8.048780487804878,0.12530120481927712,0.08991228070175439
09-01-480-30-10-03-10-15-05,15,459,449,10,417,63,32,5.554585152838428,10.035971223021583,8.28125,0.1510791366906475,0.07126948775055679
09-01-480-30-10-03-10-15-05,16,500,478,22,409,156,69,8.55441478439425,10.251833740831296,9.246376811594203,0.38141809290953543,0.14435146443514643
09-01-480-30-10-03-10-15-05,17,483,467,16,415,63,52,7.11344537815126,10.079518072289156,7.923076923076923,0.15180722891566265,0.11134903640256959
09-01-480-30-10-03-10-15-05,18,495,479,16,413,88,66,7.354508196721311,10.079903147699758,8.212121212121213,0.21307506053268765,0.13778705636743216
09-01-480-30-10-03-10-15-05,19,484,464,20,424,43,40,6.784355179704017,9.92688679245283,9.3,0.10141509433962265,0.08620689655172414
09-01-480-30-10-03-10-15-05,20,475,455,20,433,33,22,4.989224137931035,9.775981524249422,6.545454545454546,0.07621247113163972,0.04835164835164835
09-01-480-30-10-03-10-15-05,21,433,425,8,409,15,16,3.739030023094688,10.02444987775061,5.625,0.03667481662591687,0.03764705882352941
09-01-480-30-10-03-10-15-05,22,455,431,24,412,20,19,4.4795454545454545,9.895631067961165,5.631578947368421,0.04854368932038835,0.04408352668213457
09-01-480-30-10-03-10-15-05,23,510,492,18,415,151,77,8.550898203592814,10.185542168674699,8.142857142857142,0.363855421686747,0.1565040650406504
09-01-480-30-10-03-10-15-05,24,457,445,12,419,43,26,5.711453744493392,9.940334128878282,6.961538461538462,0.1026252983293556,0.058426966292134834
09-01-480-30-10-03-10-15-05,25,453,438,15,416,29,22,4.883668903803132,9.884615384615385,7.136363636363637,0.06971153846153846,0.0502283105022831
09-01-480-30-10-03-10-15-05,26,517,496,21,421,138,75,8.592079207920792,10.052256532066508,8.813333333333333,0.32779097387173395,0.15120967741935484
09-01-480-30-10-03-10-15-05,27,405,392,13,385,0,7,2.2044887780548628,10.057142857142857,4.285714285714286,0.0,0.017857142857142856
09-01-480-30-10-03-10-15-05,28,466,456,10,417,50,39,5.731182795698925,10.052757793764988,7.9743589743589745,0.11990407673860912,0.08552631578947369
09-01-480-30-10-03-10-15-05,29,497,480,17,417,100,63,8.188139059304703,10.13189448441247,7.333333333333333,0.23980815347721823,0.13125
09-01-480-30-10-03-10-15-05,30,477,447,30,410,67,37,6.135964912280702,9.9,7.54054054054054,0.16341463414634147,0.08277404921700224
12-01-480-30-10-03-10-15-05,1,465,457,8,456,0,1,0.8193548387096774,9.866228070175438,2.0,0.0,0.002188183807439825
12-01-480-30-10-03-10-15-05,2,492,482,10,481,0,1,0.7134146341463414,10.11018711018711,1.0,0.0,0.002074688796680498
12-01-480-30-10-03-10-15-05,3,470,465,5,461,0,4,0.7489361702127659,9.785249457700651,7.5,0.0,0.008602150537634409
12-01-480-30-10-03-10-15-05,4,459,448,11,448,0,0,0.6557734204793029,9.647321428571429,,0.0,0.0
12-01-480-30-10-03-10-15-05,5,480,474,6,470,2,4,1.2270833333333333,10.014893617021277,5.5,0.00425531914893617,0.008438818565400843
12-01-480-30-10-03-10-15-05,6,500,467,33,457,16,10,1.8204592901878915,9.982494529540482,4.8,0.0350109409190372,0.021413276231263382
12-01-480-30-10-03-10-15-05,7,540,530,10,519,20,11,2.5685185185185184,10.003853564547207,5.7272727272727275,0.038535645472061654,0.020754716981132074
12-01-480-30-10-03-10-15-05,8,478,469,9,469,0,0,0.6903765690376569,9.99360341151386,,0.0,0.0
12-01-480-30-10-03-10-15-05,9,464,452,12,451,0,1,0.790948275862069,10.172949002217296,5.0,0.0,0.0022123893805309734
12-01-480-30-10-03-10-15-05,10,504,486,18,482,0,4,1.2971887550200802,9.995850622406639,3.0,0.0,0.00823045267489712
12-01-480-30-10-03-10-15-05,11,465,461,4,461,0,0,0.8086021505376344,9.926247288503253,,0.0,0.0
12-01-480-30-10-03-10-15-05,12,467,449,18,448,0,1,0.6550976138828634,9.841517857142858,3.0,0.0,0.0022271714922048997
12-01-480-30-10-03-10-15-05,13,507,498,9,497,0,1,0.9625246548323472,9.83702213279678,4.0,0.0,0.002008032128514056
12-01-480-30-10-03-10-15-05,14,482,472,10,469,0,3,1.1950207468879668,10.110874200426439,4.0,0.0,0.006355932203389831
12-01-480-30-10-03-10-15-05,15,489,478,11,477,0,1,0.9815950920245399,9.972746331236896,1.0,0.0,0.0020920502092050207
12-01-480-30-10-03-10-15-05,16,501,487,14,486,0,1,1.4468937875751502,9.91358024691358,1.0,0.0,0.002053388090349076
12-01-480-30-10-03-10-15-05,17,464,452,12,448,3,4,1.269396551724138,9.84375,5.0,0.006696428571428571,0.008849557522123894
12-01-480-30-10-03-10-15-05,18,485,478,7,475,1,3,1.4804123711340207,10.178947368421053,2.6666666666666665,0.002105263157894737,0.006276150627615063
12-01-480-30-10-03-10-15-05,19,468,464,4,460,0,4,1.3162393162393162,10.008695652173913,4.75,0.0,0.008620689655172414
12-01-480-30-10-03-10-15-05,20,492,478,14,475,0,3,0.7612244897959184,9.974736842105264,2.6666666666666665,0.0,0.006276150627615063
12-01-480-30-10-03-10-15-05,21,489,484,5,482,0,2,1.2862985685071575,9.863070539419088,4.0,0.0,0.004132231404958678
12-01-480-30-10-03-10-15-05,22,448,441,7,441,0,0,0.3236607142857143,9.802721088435375,,0.0,0.0
12-01-480-30-10-03-10-15-05,23,461,448,13,446,0,2,0.6152173913043478,10.165919282511211,1.0,0.0,0.004464285714285714
12-01-480-30-10-03-10-15-05,24,488,479,9,478,0,1,0.6762295081967213,9.97489539748954,3.0,0.0,0.0020876826722338203
12-01-480-30-10-03-10-15-05,25,474,465,9,463,0,2,0.6708860759493671,9.807775377969762,3.0,0.0,0.004301075268817204
12-01-480-30-10-03-10-15-05,26,485,480,5,480,0,0,1.0556701030927835,10.047916666666667,,0.0,0.0
12-01-480-30-10-03-10-15-05,27,484,470,14,470,0,0,0.533195020746888,10.023404255319148,,0.0,0.0
12-01-480-30-10-03-10-15-05,28,474,467,7,459,24,8,2.0759493670886076,10.209150326797385,8.375,0.05228758169934641,0.017130620985010708
12-01-480-30-10-03-10-15-05,29,520,510,10,495,41,15,2.7903846153846152,10.06060606060606,9.4,0.08282828282828283,0.029411764705882353
12-01-480-30-10-03-10-15-05,30,496,486,10,481,6,5,1.9455645161290323,10.1995841995842,4.2,0.012474012474012475,0.0102880658436214
15-01-480-30-10-03-10-15-05,1,457,445,12,445,0,0,0.0700218818380744,9.90561797752809,,0.0,0.0
15-01-480-30-10-03-10-15-05,2,493,481,12,481,0,0,0.2231237322515213,10.085239085239085,,0.0,0.0
15-01-480-30-10-03-10-15-05,3,517,501,16,501,0,0,0.19767441860465115,9.842315369261478,,0.0,0.0
15-01-480-30-10-03-10-15-05,4,469,462,7,462,0,0,0.14498933901918976,10.064935064935066,,0.0,0.0
15-01-480-30-10-03-10-15-05,5,437,430,7,430,0,0,0.05263157894736842,9.867441860465116,,0.0,0.0
15-01-480-30-10-03-10-15-05,6,448,441,7,441,0,0,0.07366071428571429,10.002267573696145,,0.0,0.0
15-01-480-30-10-03-10-15-05,7,497,485,12,485,0,0,0.060362173038229376,9.89278350515464,,0.0,0.0
15-01-480-30-10-03-10-15-05,8,511,502,9,500,0,2,0.0958904109589041,9.944,1.0,0.0,0.00398406374501992
15-01-480-30-10-03-10-15-05,9,495,486,9,486,0,0,0.17373737373737375,10.026748971193415,,0.0,0.0
15-01-480-30-10-03-10-15-05,10,497,488,9,488,0,0,0.08450704225352113,9.723360655737705,,0.0,0.0
15-01-480-30-10-03-10-15-05,11,496,484,12,484,0,0,0.13911290322580644,9.993801652892563,,0.0,0.0
15-01-480-30-10-03-10-15-05,12,481,472,9,471,0,1,0.17463617463617465,10.019108280254777,1.0,0.0,0.00211864406779661
15-01-480-30-10-03-10-15-05,13,473,462,11,462,0,0,0.02959830866807611,9.906926406926408,,0.0,0.0
15-01-480-30-10-03-10-15-05,14,487,480,7,480,0,0,0.03490759753593429,9.995833333333334,,0.0,0.0
15-01-480-30-10-03-10-15-05,15,491,477,14,476,0,1,0.109979633401222,9.739495798319327,1.0,0.0,0.0020964360587002098
15-01-480-30-10-03-10-15-05,16,444,433,11,433,0,0,0.060810810810810814,9.891454965357967,,0.0,0.0
15-01-480-30-10-03-10-15-05,17,463,452,11,452,0,0,0.07991360691144708,9.891592920353983,,0.0,0.0
15-01-480-30-10-03-10-15-05,18,476,463,13,463,0,0,0.14915966386554622,9.922246220302377,,0.0,0.0
15-01-480-30-10-03-10-15-05,19,504,492,12,492,0,0,0.3392857142857143,9.971544715447154,,0.0,0.0
15-01-480-30-10-03-10-15-05,20,482,467,15,467,0,0,0.12033195020746888,9.970021413276232,,0.0,0.0
15-01-480-30-10-03-10-15-05,21,509,492,17,492,0,0,0.2879684418145957,9.973577235772357,,0.0,0.0
15-01-480-30-10-03-10-15-05,22,478,462,16,461,0,1,0.09853249475890985,9.92407809110629,1.0,0.0,0.0021645021645021645
15-01-480-30-10-03-10-15-05,23,521,513,8,513,0,0,0.6890595009596929,10.04093567251462,,0.0,0.0
